5700306|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_306.html|3100|RUR|103|https://russian-knife.ru/netcat_files/103/136/193.JPG|Нож Комар (дамасская сталь), береста|
5700309|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_309.html|3100|RUR|103|https://russian-knife.ru/netcat_files/103/136/196.JPG|Нож Ласка (дамасская сталь), береста|
5700310|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_310.html|3100|RUR|103|https://russian-knife.ru/netcat_files/103/136/DSC06781.JPG|Нож Питон (дамасская сталь), береста|
5700312|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_312.html|3100|RUR|103|https://russian-knife.ru/netcat_files/103/136/201.JPG|Нож Гефест (дамасская сталь), береста|
5700655|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_655.html|3300|RUR|103|https://russian-knife.ru/netcat_files/103/136/151.JPG|Нож Судак-1 (дамасская сталь), венге|
5700367|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_367.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/224.JPG|Нож складной Егерьский-2 (сталь 95Х18)|
5700991|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_991.html|2750|RUR|138|https://russian-knife.ru/netcat_files/138/173/900.JPG|Нож Питон-М (сталь Х12МФ)|
5700369|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_369.html|3900|RUR|102|https://russian-knife.ru/netcat_files/102/135/260_0.JPG|Нож складной Алдан (дамасская сталь), орех|
5700387|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_387.html|2800|RUR|138|https://russian-knife.ru/netcat_files/138/173/DSC04007.JPG|Нож Бобр (сталь 95Х18), береста|
5700389|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_389.html|2950|RUR|138|https://russian-knife.ru/netcat_files/138/173/13.JPG|Нож Бобр-2 (сталь 95Х18), венге, голова кабана|
5700391|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_391.html|2600|RUR|138|https://russian-knife.ru/netcat_files/138/173/12.JPG|Нож Волк-1 (сталь 95Х18), береста|
5700407|true|https://russian-knife.ru/Netshop/catalogue/hunter-bulat/hunter-bulat_407.html|12500|RUR|141|https://russian-knife.ru/netcat_files/141/176/DSC00616.JPG|Булатный нож "007" (легированный булат), И.Пампуха, латунь/бронза|Нож из легированного булата, зонная закалка, рукоять - дерево, литье - бронза|
5700408|true|https://russian-knife.ru/Netshop/catalogue/hunter-bulat/hunter-bulat_408.html|10500|RUR|141|https://russian-knife.ru/netcat_files/141/176/DSC00735.JPG|Булатный нож "007" малый, (легированный булат), И.Пампуха|Нож из легированного булата, зонная закалка, рукоять - дерево, литье - латунь.|
